Gene	Sample	Active	FC	Annotation	Conservation	Tun
g3575.t1	Rvarieornatus.slow	29.4388666666667	2.74900413692243	Other	Conserved	81.2024666666667
g365.t1	Rvarieornatus.slow	87.9743666666667	3.14130369373458	Other	Conserved	276.668333333333
g366.t1	Rvarieornatus.slow	1.90358666666667	2.17780946169869	Other	Conserved	4.36343
g3723.t1	Rvarieornatus.slow	15.6008666666667	2.53188146726508	Other	None	39.7527333333333
g3757.t1	Rvarieornatus.slow	60.3460333333333	6.95334571168442	Other	None	420.302166666667
g3758.t1	Rvarieornatus.slow	6.61186333333333	13.2082447050223	Other	None	88.6519333333333
g3808.t1	Rvarieornatus.slow	366.413666666667	2.31496233428312	Other	None	848.465333333333
g3809.t1	Rvarieornatus.slow	16.0738333333333	2.73973187143843	Other	Conserved	44.3119666666667
g3810.t1	Rvarieornatus.slow	1.00821133333333	2.90897885301059	Other	Conserved	3.22376333333333
g3812.t1	Rvarieornatus.slow	14.7028666666667	3.71378741955387	Other	Conserved	54.9747
g3827.t11	Rvarieornatus.slow	124.519333333333	3.4800833471532	Other	None	433.685666666667
g3841.t11	Rvarieornatus.slow	51.0565333333333	6.64478828380344	Other	None	339.924333333333
g3845.t11	Rvarieornatus.slow	98.8926333333333	5.70607105781272	Other	None	564.859
g3882.t1	Rvarieornatus.slow	231.548666666667	2.80828870156818	Other	None	650.536333333333
g3883.t1	Rvarieornatus.slow	245.001	3.06670719417709	Other	None	751.653
g3903.t1	Rvarieornatus.slow	2.20103333333333	2.7088670307543	Other	Conserved	6.23319333333333
g3906.t1	Rvarieornatus.slow	1.040091	2.33893317872579	Other	Conserved	2.66659666666667
g4071.t1	Rvarieornatus.slow	2.21876	2.94261444335191	Other	Conserved	6.82321666666667
g4085.t1	Rvarieornatus.slow	164.331333333333	3.2105296233078	Other	None	527.911666666667
g4155.t1	Rvarieornatus.slow	3.93313	2.16940358150287	Other	Conserved	8.74948666666667
g4159.t1	Rvarieornatus.slow	47.5301	2.58757242444029	Other	Conserved	123.246333333333
g4183.t1	Rvarieornatus.slow	1.07105866666667	13.002992164355	Other	Conserved	15.2272666666667
g4190.t1	Rvarieornatus.slow	844.605333333333	3.98174748117292	Other	None	3363.40333333333
g4240.t1	Rvarieornatus.slow	48.7511333333333	2.69303885136749	Other	None	131.558
g4251.t1	Rvarieornatus.slow	3.06399	9.24603638654568	Other	Conserved	29.2543666666667
g4274.t1	Rvarieornatus.slow	11.3363933333333	2.40428363487556	Other	Conserved	27.4963333333333
g4282.t1	Rvarieornatus.slow	1748.90666666667	2.73441877484744	Other	None	4782.51666666667
g4288.t1	Rvarieornatus.slow	383.089333333333	2.00095688119363	Other	Conserved	766.745333333333
g4302.t1	Rvarieornatus.slow	32.4597666666667	2.73954973059799	Other	Conserved	89.1991
g4309.t1	Rvarieornatus.slow	1.80910666666667	2.79288393175167	Other	Conserved	5.33191333333333
g4310.t1	Rvarieornatus.slow	129.361666666667	2.10176242645828	Other	Conserved	272.097666666667
g4392.t1	Rvarieornatus.slow	1.29650633333333	2.74582356590339	Other	Conserved	3.83456
g4398.t1	Rvarieornatus.slow	1.200311	6.58117942553743	Other	None	8.55758
g4400.t1	Rvarieornatus.slow	19.3978666666667	2.32811110959148	Other	Conserved	45.3932
g455.t1	Rvarieornatus.slow	81.9305666666667	3.96723660326618	SOD	Conserved	325.434666666667
g4559.t1	Rvarieornatus.slow	45.2558666666667	2.03362593299213	Other	None	92.2368666666667
g456.t1	Rvarieornatus.slow	89.4194	4.53510635683439	SOD	Conserved	405.98
g4589.t1	Rvarieornatus.slow	0.691978666666667	2.63669139236074	Other	None	2.08820333333333
g4631.t1	Rvarieornatus.slow	81.6155	2.55372195809445	Other	None	208.678666666667
g4663.t1	Rvarieornatus.slow	50.985	3.52470718736746	GST	Conserved	180.059666666667
g4709.t1	Rvarieornatus.slow	54.187	2.32960008841896	Other	Conserved	126.467
g4803.t1	Rvarieornatus.slow	6.07075333333333	2.02040161492978	Other	Conserved	12.4674
g4885.t1	Rvarieornatus.slow	15.3366333333333	2.09081643449889	Other	None	32.2751666666667
g4889.t1	Rvarieornatus.slow	515.53	2.09598420055725	Other	Conserved	1080.75233333333
g4929.t1	Rvarieornatus.slow	5.43394666666667	2.31267498060456	Other	Conserved	12.79822
g497.t1	Rvarieornatus.slow	81.3325	2.72709299112762	Other	Conserved	222.074
g5089.t1	Rvarieornatus.slow	0.577505333333333	2.52983002347829	Other	Conserved	1.71397333333333
g5099.t1	Rvarieornatus.slow	7.03885	3.07556539218502	Other	None	21.956
g5100.t1	Rvarieornatus.slow	1.42384666666667	3.38343971615692	Other	Conserved	5.15584333333333
g5126.t1	Rvarieornatus.slow	123.807	2.30017136508295	Other	Conserved	285.007333333333
g5487.t1	Rvarieornatus.slow	0.209068	44.766254243942	Other	Conserved	13.8358166666667
g5507.t1	Rvarieornatus.slow	28.8235	2.69431661682254	Other	Conserved	77.9290666666667
g5512.t1	Rvarieornatus.slow	44.9199666666667	5.79545075925571	Other	Conserved	260.911
g556.t1	Rvarieornatus.slow	9.66140666666667	5.27207485806349	Other	Conserved	51.4628666666667
g557.t1	Rvarieornatus.slow	75.0500666666667	5.52298467688208	Other	Conserved	415.052666666667
g558.t1	Rvarieornatus.slow	67.1623333333333	2.94167116811291	Other	Conserved	197.863666666667
g5604.t1	Rvarieornatus.slow	3.77512333333333	2.01635646865433	Other	Conserved	7.81363
g5704.t1	Rvarieornatus.slow	143.905333333333	2.91983861708826	Other	None	420.472333333333
g5716.t1	Rvarieornatus.slow	4.77499666666667	7.07619629141627	Other	Conserved	34.4964333333333
g5729.t1	Rvarieornatus.slow	6.97740333333333	2.17298152194237	Other	Conserved	15.3790666666667
g5746.t1	Rvarieornatus.slow	144.688666666667	2.83294733013173	Other	Conserved	410.178666666667
g5765.t1	Rvarieornatus.slow	143.669	2.77540823589694	Other	Conserved	399.017666666667
g5813.t1	Rvarieornatus.slow	437.669	2.48547217063489	Other	None	1088.06266666667
g5852.t1	Rvarieornatus.slow	8.80895	4.65534097733178	SAHS	Conserved	41.4742
g5878.t1	Rvarieornatus.slow	1.355054	2.33376676512808	Other	Conserved	3.39575666666667
g5900.t1	Rvarieornatus.slow	315.164	2.09088996312086	Other	None	659.182333333333
g5904.t1	Rvarieornatus.slow	9.60525666666667	2.4397293975052	Other	Conserved	23.6782
g5905.t1	Rvarieornatus.slow	1014.22166666667	2.04353977124285	Other	None	2072.80666666667
g5920.t1	Rvarieornatus.slow	4.97477333333333	2.17161094879771	Other	Conserved	11.0204333333333
g5971.t1	Rvarieornatus.slow	563.393	5.276185033946	CAHS	Conserved	2973.09333333333
g6002.t1	Rvarieornatus.slow	2.72947333333333	11.1026080236369	Other	Conserved	31.4145333333333
g6010.t1	Rvarieornatus.slow	3.81522	2.43358993875185	Other	Conserved	9.52804
g6024.t1	Rvarieornatus.slow	10.2113833333333	2.03558203474154	Other	Conserved	20.9896666666667
g6030.t1	Rvarieornatus.slow	120.570733333333	3.71065671267432	Other	None	447.767666666667
g6086.t1	Rvarieornatus.slow	34.4094666666667	2.21712399689361	Other	None	76.5117666666667
g612.t1	Rvarieornatus.slow	104.382733333333	11.8119038488656	CAHS	Conserved	1234.14
g6130.t1	Rvarieornatus.slow	1.396424	2.11513136205603	Other	Conserved	3.16513333333333
g6143.t1	Rvarieornatus.slow	1.09411033333333	2.69453604371009	Other	Conserved	3.21757333333333
g6144.t1	Rvarieornatus.slow	1.07738933333333	3.02256574432473	Other	Conserved	3.55873666666667
g6145.t1	Rvarieornatus.slow	39.3326333333333	2.06145671224933	Other	Conserved	81.2886666666667
g6160.t1	Rvarieornatus.slow	217.076666666667	4.84928706275997	Other	None	1053.152
g6203.t1	Rvarieornatus.slow	37.3902333333333	2.16901735296393	Other	None	81.3169666666667
g622.t1	Rvarieornatus.slow	41.8680333333333	2.74409649884317	Other	None	115.164333333333
g6233.t1	Rvarieornatus.slow	5.85339	5.91455176518477	GST	Conserved	35.2116333333333
g6302.t1	Rvarieornatus.slow	8.49963	3.61929912488483	Other	Conserved	31.1246333333333
g6328.t1	Rvarieornatus.slow	742.162333333333	2.55487839654174	Other	Conserved	1896.39
g6366.t1	Rvarieornatus.slow	15.6331666666667	2.6114196124959	Other	Conserved	41.0859
g6369.t1	Rvarieornatus.slow	20.3920333333333	2.25483887234226	Other	Conserved	46.2062333333333
g6370.t1	Rvarieornatus.slow	7.94927666666667	2.34283163331861	Other	Conserved	18.8581
g6422.t1	Rvarieornatus.slow	53.9611333333333	3.64848683650731	Other	Conserved	197.241333333333
g6440.t1	Rvarieornatus.slow	2.86001	2.71979148719092	Other	Conserved	8.05061
g6453.t1	Rvarieornatus.slow	27.7251	2.51920268630361	Other	Conserved	70.0970666666667
g6455.t1	Rvarieornatus.slow	7.19475	2.69667911854416	Other	Conserved	19.6716
g6528.t1	Rvarieornatus.slow	698.429333333333	2.44455016921265	Other	None	1707.59
g6571.t1	Rvarieornatus.slow	1.74433333333333	2.59829387312489	Other	Conserved	4.79212
g662.t1	Rvarieornatus.slow	51.8328333333333	2.38045937541119	Other	Conserved	123.624
g6645.t1	Rvarieornatus.slow	75.9236	2.13554299805148	Other	Conserved	162.351666666667
g6659.t1	Rvarieornatus.slow	17.4288	4.93596253023595	Other	None	86.5215
g671.t1	Rvarieornatus.slow	178.635666666667	2.55762233615003	Other	None	457.138333333333
g673.t1	Rvarieornatus.slow	179.683	2.47083057537884	CAHS	Conserved	444.213333333333
g675.t1	Rvarieornatus.slow	321.846	7.48626581269323	CAHS	Conserved	2410.17333333333
g6807.t1	Rvarieornatus.slow	1.597181	2.13999763922253	Other	Conserved	3.63196333333333
g681.t11	Rvarieornatus.slow	5.86684666666667	3.30701196723674	Other	None	19.7324333333333
g697.t1	Rvarieornatus.slow	7.01207666666667	2.11411762996556	Other	Conserved	15.0357666666667
g7188.t1	Rvarieornatus.slow	2723.47333333333	2.1093428730883	Other	Conserved	5744.95
g7243.t1	Rvarieornatus.slow	1.253297	2.57435975497864	Other	Conserved	3.48387333333333
g7245.t2	Rvarieornatus.slow	2.10399333333333	2.56289038986809	Other	Conserved	5.64859333333333
g725.t1	Rvarieornatus.slow	3.96129666666667	3.30147432388178	Other	Conserved	13.4082666666667
g7275.t1	Rvarieornatus.slow	2.2391	2.23328488164964	Other	Conserved	5.22387666666667
g7279.t11	Rvarieornatus.slow	51.3687666666667	2.02900723610371	Other	None	104.4305
g7288.t1	Rvarieornatus.slow	121.3702	2.02154108579717	Other	Conserved	245.557
g7455.t1	Rvarieornatus.slow	10.5943266666667	2.0871814276604	Other	None	22.321
g7491.t1	Rvarieornatus.slow	2.46152333333333	2.81602093545898	Other	Conserved	7.21330333333333
g7515.t1	Rvarieornatus.slow	2.75938333333333	2.03616047749223	Other	Conserved	5.82216333333333
g7532.t11	Rvarieornatus.slow	41.6388666666667	3.25589418655354	Other	None	135.897333333333
g7533.t1	Rvarieornatus.slow	1.81803286369133	2.57640701933697	Other	Conserved	4.94163333333333
g7609.t1	Rvarieornatus.slow	1.29803	2.23292537832998	Other	Conserved	3.12169666666667
g7614.t1	Rvarieornatus.slow	17.8401333333333	2.54950167594444	Other	Conserved	45.7384
g7615.t1	Rvarieornatus.slow	7.5775	5.23314012807989	Other	Conserved	40.1774333333333
g7622.t1	Rvarieornatus.slow	419.093666666667	2.18185230215787	Other	None	914.618666666667
g7624.t1	Rvarieornatus.slow	162.318666666667	2.56102746810711	Other	None	415.958666666667
g7646.t1	Rvarieornatus.slow	36.6839666666667	2.16712988176914	Other	Conserved	79.7156333333333
g7647.t1	Rvarieornatus.slow	97.1382666666667	3.80461327296387	Other	None	369.954
g7654.t1	Rvarieornatus.slow	197.686333333333	6.77751580409162	Other	Conserved	1340.5
g7678.t1	Rvarieornatus.slow	15.1442666666667	2.47308714970437	GST	Conserved	37.7004
g7682.t1	Rvarieornatus.slow	70.6435666666667	2.71799508742138	Other	Conserved	192.280666666667
g7702.t1	Rvarieornatus.slow	5.83033	2.05741782778811	Other	Conserved	12.2011666666667
g7708.t1	Rvarieornatus.slow	105.726766666667	3.01885502817025	Other	Conserved	319.475666666667
g772.t1	Rvarieornatus.slow	326.297333333333	2.64559759475159	Other	Conserved	863.516
g779.t1	Rvarieornatus.slow	64.7635666666667	2.30802397031307	Other	Conserved	149.706666666667
g7798.t1	Rvarieornatus.slow	90.1663666666667	6.66338625202226	CAHS	Conserved	601.479666666667
g7808.t1	Rvarieornatus.slow	66.5366333333333	2.607759795788	Other	Conserved	173.772333333333
g7886.t1	Rvarieornatus.slow	5.79106666666667	3.01592241359799	Other	None	17.767
g8052.t1	Rvarieornatus.slow	3.86739	2.24215500198703	Other	Conserved	8.89550333333333
g807.t1	Rvarieornatus.slow	44.9187666666667	5.23259559161624	Other	Conserved	235.565
g8078.t1	Rvarieornatus.slow	1.77167333333333	2.16040370292537	Other	Conserved	4.04357
g8085.t1	Rvarieornatus.slow	6.02668	2.53590307746882	Other	Conserved	15.5366666666667
g8089.t1	Rvarieornatus.slow	137.458333333333	4.1775004543527	Other	Conserved	574.65
g8106.t1	Rvarieornatus.slow	24.7996	2.5403754812661	Other	Conserved	63.2543333333333
g8124.t11	Rvarieornatus.slow	0.273725866666667	5.01264920026943	Other	None	1.87335666666667
g8167.t1	Rvarieornatus.slow	134.873666666667	2.4290985155129	Other	None	327.864333333333
g8169.t1	Rvarieornatus.slow	19.3833666666667	2.16035045277938	Other	None	42.0909
g8202.t1	Rvarieornatus.slow	10.3905166666667	2.24521830033792	Other	None	23.5535
g8203.t1	Rvarieornatus.slow	37.3997666666667	2.08700765249206	Other	Conserved	78.2623
g8244.t1	Rvarieornatus.slow	7.43575	2.53596523239226	Other	None	19.1104
g8333.t1	Rvarieornatus.slow	7.92397666666667	5.60927603229155	Other	None	45.0087
g8372.t1	Rvarieornatus.slow	1.75490333333333	2.04761613812759	Other	Conserved	3.79813
g8396.t1	Rvarieornatus.slow	12.4917	4.64576136132002	Other	Conserved	58.4980333333333
g8404.t1	Rvarieornatus.slow	21.9410666666667	2.1178542478283	Other	Conserved	46.6797666666667
g8408.t1	Rvarieornatus.slow	70.4753666666667	2.2461472629024	Other	Conserved	158.522666666667
g8438.t1	Rvarieornatus.slow	0.239806	6.31550257107487	Other	Conserved	2.14604566666667
g8439.t1	Rvarieornatus.slow	5.0695	2.12420801495954	Other	Conserved	10.9810933333333
g8457.t2	Rvarieornatus.slow	0.234077333333333	9.06748138155637	Other	Conserved	3.02924
g8459.t1	Rvarieornatus.slow	6.13922	12.0438826220799	Other	Conserved	75.1444333333333
g8461.t1	Rvarieornatus.slow	74.5559	2.12100226952369	Other	Conserved	158.345333333333
g8517.t1	Rvarieornatus.slow	153.159	3.5954321334038	Other	None	551.032333333333
g8631.t1	Rvarieornatus.slow	6.18717666666667	3.63322593660217	Other	Conserved	22.8427333333333
g8632.t1	Rvarieornatus.slow	15.3454	2.71766782774591	Other	Conserved	41.9754666666667
g8644.t1	Rvarieornatus.slow	1.343788	4.48752633119729	Other	Conserved	6.47903666666667
g8780.t1	Rvarieornatus.slow	1452.94666666667	3.74270842413871	Other	Conserved	5438.33
g8832.t1	Rvarieornatus.slow	48.8053	5.28083868210603	Other	None	258.261
g8839.t1	Rvarieornatus.slow	319.776	2.10007627955833	Other	None	671.764
g8852.t1	Rvarieornatus.slow	4145.66666666667	2.02914137312761	Other	Conserved	8412.34666666667
g8879.t1	Rvarieornatus.slow	1.74330066666667	2.4490054254126	Other	None	4.51425333333333
g8880.t1	Rvarieornatus.slow	8.81325	2.65076898624707	Other	None	23.6269666666667
g8975.t1	Rvarieornatus.slow	37.7217	2.19272622154301	Other	Conserved	82.9326333333333
g9014.t1	Rvarieornatus.slow	11.7122666666667	3.0967609942207	Other	Conserved	36.5797666666667
g9050.t1	Rvarieornatus.slow	90.9151333333333	3.28333310138168	Other	Conserved	298.833
g9182.t1	Rvarieornatus.slow	1.15188133333333	2.17176068871277	Other	Conserved	2.71878666666667
g9239.t1	Rvarieornatus.slow	186.189333333333	2.09622486884202	Other	Conserved	390.504333333333
g9315.t1	Rvarieornatus.slow	20.4375	2.7434919862041	Other	None	56.3444666666667
g9336.t1	Rvarieornatus.slow	29.9218333333333	4.37496044545359	Other	Conserved	131.344333333333
g9354.t1	Rvarieornatus.slow	13.1813666666667	2.71825188672852	Other	Conserved	36.1021
g9780.t1	Rvarieornatus.slow	14.3182666666667	2.96894911085013	Other	None	42.8071
g9840.t1	Rvarieornatus.slow	4.21736333333333	2.11385112364105	Other	Conserved	9.12626333333333
g9884.t1	Rvarieornatus.slow	3.40798	2.53478450086184	Other	Conserved	8.89197333333333
g9950.t1	Rvarieornatus.slow	1891.54666666667	2.1397741650132	Other	None	4047.69666666667
g9951.t1	Rvarieornatus.slow	827.757666666667	2.13496845069583	Other	Conserved	1767.45
